"";"Animal";"Time";"HP2.mean";"HP2.sd";"VO2.mean";"VO2.sd";"VCO2.mean";"VCO2.sd";"RER.mean";"RER.sd"
"88";6249;17;0,687788541;0,0350272852575446;121,5;5,60611910581388;102,75;6,75594975875762;0,843125;0,01780399232917
"89";6250;17;0,6496424235;0,101536361414265;115,125;18,051018966094;95,75;14,7236447351094;0,83325;0,0102921606783305
"90";6256;17;0,6317085045;0,0293177738835642;110,75;5,11998883927355;96,25;4,86239212146215;0,869625;0,0132873462899321
"91";6247;18;0,744407086666667;0,0914100473827708;131;15,8192920195564;112,333333333333;14,247806848775;0,856;0,0103440804327886
"92";6248;18;0,579580330666667;0,0331011537234591;101,888888888889;5,96750459665605;87,6666666666667;4,69041575982343;0,860555555555556;0,00785988408170107
"93";6249;18;0,891445364;0,0522565507548702;157,111111111111;9,47951006703992;133,777777777778;7,7746025264604;0,852;0,0175712833908056
"94";6250;18;0,639693382666667;0,0716433808009585;112,666666666667;12,1655250605964;96,4444444444444;12,021970627887;0,852666666666667;0,014991664350565
"95";6256;18;0,621290524;0,0938059355734836;108,888888888889;15,7118143799852;95;16,2403817689117;0,867555555555556;0,0282715011589017
"96";6247;19;0,6926276175;0,0912162958912831;122,5;15,7207778796998;102,625;14,6476473001152;0,8385;0,0154087173842787
"97";6248;19;0,490501671;0,0448512381901896;86,5;7,67184090405574;73,375;7,32778469739856;0,848875;0,010881668727071
"98";6249;19;0,7961895675;0,0589987181499712;142,625;10,013383900703;113,5;9,85610760609162;0,796;0,0157480157480236
"99";6250;19;0,5676072645;0,0768638951849988;101,5;13,2772630570353;81,25;12,068258248101;0,801125;0,0142672201717283
"100";6256;19;0,5903158335;0,0748394541216288;104;12,5470542928837;88,625;13,0157871174092;0,85075;0,0210763916673203
"101";6247;20;0,658946736;0,0643145677983867;116,555555555556;10,5725010181025;97,6666666666667;11,6081867662439;0,837555555555555;0,0263349155642804
"102";6248;20;0,489498693333333;0,0367940400281378;86,4444444444444;6,00231436845637;73;6,85565460040104;0,843666666666667;0,023648467180771
"103";6249;20;0,738986457333333;0,111198576588495;132,888888888889;18,7912509192739;104,222222222222;18,773503787105;0,780333333333333;0,0304671954731642
"104";6250;20;0,571509805333333;0,0882232354796235;101,444444444444;15,4686062002295;83,8888888888889;13,3364579672082;0,826666666666667;0,011651180197731
"105";6256;20;0,509611437333333;0,02576394571171;90;4,15331193145904;76;4,76969600708473;0,844111111111111;0,0180862132883341
"106";6247;21;0,643968281333333;0,0465747912857388;114;7,82623792124926;95,4444444444444;7,85988408170106;0,835888888888889;0,0175744448308079
"107";6248;21;0,515490025333333;0,0868475312287154;91,5555555555556;14,9005965577818;75,5555555555556;14,2400062421959;0,822666666666667;0,0267815234816841
"108";6249;21;0,730905738666667;0,0931988404974996;130,555555555556;15,4847595324492;105,444444444444;16,225836735829;0,803333333333333;0,0297657521322744
"109";6250;21;0,580855424;0,0567102166959915;103,444444444444;9,65804212963361;84,5555555555556;9,27511605198435;0,815222222222222;0,018081605140154
"110";6256;21;0,537411808;0,0515496842058329;94,1111111111111;8,9644359059068;82,2222222222222;8,08977406634106;0,873333333333333;0,0116833214455479
"111";6247;22;0,6152023935;0,0236651823964449;109,375;4,37321392113398;89,875;3,83359212376963;0,822375;0,0242011658514921
"112";6248;22;0,50276022;0,0462414116024019;89,25;7,79651936993132;74,125;8,14927691796728;0,826125;0,0202867831710346
"113";6249;22;0,6921334725;0,0616642544091103;123,375;10,6494466657059;100,125;9,84795120099317;0,812625;0,0147642183286872
"114";6250;22;0,5351425635;0,0276068109816165;95,25;4,80327269384412;78;4,44007721940573;0,818125;0,0146525229421908
"115";6256;22;0,538339494;0,0393081502458498;94,75;6,96419413859206;81,125;6,10474054672737;0,856375;0,00969443875926518
"116";6247;23;0,667190918666667;0,0644715562561457;117,222222222222;11,2113533725614;101,111111111111;9,91771703120789;0,862;0,00829156197588851
"117";6248;23;0,516456538666667;0,0449915610712862;91,3333333333333;7,3143694191639;76,7777777777778;8,13599683163928;0,838333333333333;0,0264338797757726
"118";6249;23;0,602144108;0,0333202013404925;107,444444444444;6,2271805640898;87;4,27200187265877;0,810333333333333;0,0195703857907809
"119";6250;23;0,578725573333333;0,0508836136608881;103,111111111111;8,66666666666667;84,1111111111111;8,41790419944959;0,813888888888889;0,0150784983042447
"120";6256;23;0,569590678666667;0,0456195780424644;100;7,69740215917033;86,3333333333333;7,85811682275086;0,864111111111111;0,0191274962060148
"121";6247;24;0,6736495305;0,067305880240154;119,375;10,8092222529785;99,25;12,7699423871617;0,83075;0,0321503165947531
"122";6248;24;0,4919743065;0,0152921504176076;87,25;2,81577190634672;72,625;2,38671920665766;0,830625;0,011438500151431
"123";6249;24;0,6382954365;0,0242590956227549;112,875;4,18969825030054;94,875;3,97986001189561;0,840125;0,00869215574115947
"124";6250;24;0,533118654;0,022605353614349;95,375;3,66206421103103;76,125;4,35685010726131;0,80075;0,0226258385795658
"125";6256;24;0,5068507815;0,0381292117061895;89;6,36957051703084;76,75;6,67083203206317;0,8635;0,0197484176581315
"126";6247;25;0,616633838666667;0,0198339269324898;110;3,24037034920393;89,3333333333333;3,77491721763537;0,810555555555556;0,014213647588771
"127";6248;25;0,509424065333333;0,0349112591808436;90,3333333333333;5,80947501931113;75,1111111111111;6,13278983099137;0,830222222222222;0,0274989898804382
"128";6249;25;0,750203016;0,0476059242001163;131,888888888889;7,55718936583642;113,333333333333;9,78519289539046;0,859111111111111;0,0322546292973755
"129";6250;25;0,525685397333333;0,0536245551104547;94,5555555555556;9,24812293267006;73,8888888888889;8,6087810467633;0,781888888888889;0,0202264952750374
"130";6256;25;0,519735641333333;0,0306368086404414;91,1111111111111;5,51009175160551;79,1111111111111;4,13655788199695;0,870222222222222;0,0131222880796165
"131";6247;26;0,600285261;0,0194992784801338;106,25;3,19597961731387;89;4,34248118673448;0,837;0,0251054917156728
"132";6248;26;0,4913350455;0,0288980222140512;86,125;5,13913555821544;75;4,34248118673448;0,870375;0,00814050717970676
"133";6249;26;0,667278813;0,0311094914785689;118,875;5,11126207506522;96,875;6,01040764008565;0,814875;0,0227309574935027
"134";6250;26;0,532636602;0,0288832102525875;94,875;4,88254910003839;77,5;5,0709255283711;0,815375;0,0118193243703448
"135";6256;26;0,533086962;0,021668064176069;94,25;3,65474251584744;79,375;3,99776723398735;0,84075;0,0161488610832379
"136";6247;27;0,695597514666667;0,0937252800354478;121,555555555556;15,9852362440402;107;15,467708298258;0,879333333333333;0,0184390889145858
"137";6248;27;0,522473941333333;0,0429588713543518;91,1111111111111;7,13169763177822;80,8888888888889;7,6720995243226;0,887111111111111;0,0240491395087457
"138";6249;27;0,629087126666667;0,0826100029071766;111,777777777778;13,9263938061669;92,3333333333333;13,6014705087354;0,821888888888889;0,0234064331138068
"139";6250;27;0,532991608;0,069036444373715;94,8888888888889;11,8895378846745;77,5555555555556;10,9898943478897;0,815888888888889;0,0178496809806537
"140";6256;27;0,572068585333333;0,0405570887291289;101,555555555556;6,69161996662824;83,8888888888889;7,54063068390908;0,826222222222222;0,0251036739232417
"141";6247;28;0,644471461333333;0,0259685651906978;113,666666666667;4,12310562561766;96,5555555555556;5,15051238012081;0,848777777777778;0,0202964145711612
"142";6248;28;0,487186845333333;0,0343241495959055;86,2222222222222;5,54025671286489;72;6,48074069840786;0,836333333333333;0,024773978283675
"143";6249;28;0,598525474666667;0,00903509706424785;105,222222222222;1,30170827931778;90,6666666666667;3,60555127546399;0,860222222222222;0,0326219932628962
"144";6250;28;0,526733086666667;0,0270006836892262;93,6666666666667;4,30116263352131;76,6666666666667;5,33853912601566;0,820666666666667;0,0235637433358963
"145";6256;28;NA;NA;70,4444444444444;63,8927052000287;83,3333333333333;22,220486043289;NA;NA
"146";6247;29;0,622275339;0,0319369248612669;111,625;5,26273964503552;88,125;5,74300817143271;0,791625;0,0194564532078324
"147";6248;29;0,5219924685;0,0312936238663189;90,75;5,31171212645092;81,5;5,5805785670356;0,89825;0,0141698875890289
"148";6249;29;0,7366724085;0,0941580697059437;128,375;16,0529258570339;114,375;15,9368172122649;0,889625;0,030500292738642
"149";6250;29;0,5713848675;0,0503536895616724;101,5;8,81557064030943;83,75;7,81482108377592;0,824625;0,0192126260568408
"150";6256;29;0,552146781;0,0532888902116557;97,875;9,14076426939079;81,625;8,95923306666688;0,83125;0,0228707548754174
"151";6247;30;0,683695778666667;0,053390901468056;120,444444444444;8,33833183423266;102,666666666667;10,8282039138539;0,851444444444444;0,0375236962168944
"152";6248;30;0,498137821333333;0,0285605184594843;86,1111111111111;4,80740170061865;79,1111111111111;5,06074215022966;0,917888888888889;0,0179125964368963
"153";6249;30;0,708632378666667;0,0555048124555521;125;8,86002257333467;106;10,9772492000501;0,847222222222222;0,0323217333143575
"154";6250;30;0,566131617333333;0,0481693354593959;101;8,26135582092915;81,6666666666667;7,69740215917033;0,809666666666667;0,0131434394280949
"155";6256;30;0,533022929333333;0,0416749411409932;94,8888888888889;7,16666666666667;77,5555555555556;6,83942817622773;0,817111111111111;0,0180446975899046
"156";6247;31;0,763659606;0,0661550647903756;134,5;11,916375287813;114,75;9,54313515420528;0,854375;0,0155557752252063
"157";6248;31;0,5708886375;0,0484339232280964;99,875;8,6427095619041;87,5;6,78232998312527;0,877375;0,0121412814103666
"158";6249;31;0,830782428;0,0816506759460125;147,375;13,6793640203045;122,5;14,3327796127817;0,82825;0,0277527347429814
"159";6250;31;0,632239971;0,0487908413211659;112,625;8,53459347094434;91,75;7,9955344679747;0,815375;0,0240887495969147
