"";"Animal No._NA";"VO2(3)_[ml/h]";"VCO2(3)_[ml/h]";"RER_NA";"Datetime";"LightC_[%]";"Box_NA.x";"Datetime2";"hour";"minutes";"MeasPoint";"diff.sec";"running_total.sec";"running_total.hrs";"running_total.hrs.round";"timeintervalinmin";"running_total.hrs.halfhour";"HP";"HP2";"Animals";"Box_NA.y";"Weight..g."
"2641";228;87;78;0,899;"03/03/2023 10:36";99;5;2023-03-03 10:36:00;10;36;184;900;175500;48,8;48;0,5;48,5;500,505084;498,12459;"228";"5";"26.8"
"2642";228;81;66;0,812;"01/03/2023 15:36";99;5;2023-03-01 15:36:00;15;36;22;900;20700;5,8;5;0,5;5,5;454,233096;453,69396;"228";"5";"26.8"
"2643";228;89;47;0,531;"08/03/2023 15:51";99;5;2023-03-08 15:51:00;15;51;647;900;626400;174;174;0,833333333333333;174,833333333333;457,380612;462,74037;"228";"5";"26.8"
"2644";228;69;65;0,943;"04/03/2023 18:51";0;5;2023-03-04 18:51:00;18;51;306;900;291600;81;81;0,833333333333333;81,8333333333333;402,016356;399,40581;"228";"5";"26.8"
"2645";228;50;54;1,069;"06/03/2023 19:51";0;5;2023-03-06 19:51:00;19;51;487;900;468000;130;130;0,833333333333333;130,833333333333;301,8246;298,4335;"228";"5";"26.8"
"2646";228;40;35;0,89;"05/03/2023 09:21";99;5;2023-03-05 09:21:00;9;21;360;900;343800;95,5;95;0,333333333333333;95,3333333333333;229,5168;228,508;"228";"5";"26.8"
"2647";228;21;26;1,225;"09/03/2023 11:51";99;5;2023-03-09 11:51:00;11;51;722;900;698400;194;194;0,833333333333333;194,833333333333;132,2307;130,02675;"228";"5";"26.8"
"2648";228;78;77;0,981;"03/03/2023 10:51";99;5;2023-03-03 10:51:00;10;51;185;900;176400;49;49;0,833333333333333;49,8333333333333;459,397224;455,74074;"228";"5";"26.8"
"2649";228;53;42;0,789;"06/03/2023 03:51";0;5;2023-03-06 03:51:00;3;51;427;900;410400;114;114;0,833333333333333;114,833333333333;295,180956;295,11831;"228";"5";"26.8"
"2650";228;78;80;1,026;"04/03/2023 19:06";0;5;2023-03-04 19:06:00;19;6;307;900;292500;81,2;81;0;81;465,251904;460,76004;"228";"5";"26.8"
"2651";228;65;57;0,871;"02/03/2023 02:36";0;5;2023-03-02 02:36:00;2;36;64;900;60300;16,8;16;0,5;16,5;370,90482;369,55945;"228";"5";"26.8"
"2652";228;81;75;0,931;"09/03/2023 03:06";0;5;2023-03-09 03:06:00;3;6;689;900;666900;185,2;185;0;185;470,310948;467,47773;"228";"5";"26.8"
"2653";228;94;97;1,022;"01/03/2023 21:21";0;5;2023-03-01 21:21:00;21;21;44;900;41400;11,5;11;0,333333333333333;11,3333333333333;560,061024;554,73724;"228";"5";"26.8"
"2654";228;90;89;0,985;"02/03/2023 18:51";0;5;2023-03-02 18:51:00;18;51;125;900;118800;33;33;0,833333333333333;33,8333333333333;530,6742;526,3695;"228";"5";"26.8"
"2655";228;69;66;0,961;"03/03/2023 11:06";99;5;2023-03-03 11:06:00;11;6;186;900;177300;49,2;49;0;49;404,088012;401,18187;"228";"5";"26.8"
"2656";228;94;96;1,015;"03/03/2023 05:51";0;5;2023-03-03 05:51:00;5;51;166;900;158400;44;44;0,833333333333333;44,8333333333333;558,96348;553,7963;"228";"5";"26.8"
"2657";228;79;83;1,048;"04/03/2023 03:21";0;5;2023-03-04 03:21:00;3;21;247;900;235800;65,5;65;0,333333333333333;65,3333333333333;474,115656;469,15256;"228";"5";"26.8"
"2658";228;41;43;1,062;"06/03/2023 09:36";99;5;2023-03-06 09:36:00;9;36;449;900;431100;119,8;119;0,5;119,5;247,017456;244,30506;"228";"5";"26.8"
"2659";228;28;35;1,281;"05/03/2023 17:36";99;5;2023-03-05 17:36:00;17;36;388;900;373500;103,8;103;0,5;103,5;178,923024;175,61124;"228";"5";"26.8"
"2660";228;91;88;0,975;"02/03/2023 19:06";0;5;2023-03-02 19:06:00;19;6;126;900;119700;33,2;33;0;33;535,0527;530,91675;"228";"5";"26.8"
"2661";228;61;61;1,008;"03/03/2023 11:21";99;5;2023-03-03 11:21:00;11;21;187;900;178200;49,5;49;0,333333333333333;49,3333333333333;362,019384;358,76784;"228";"5";"26.8"
"2662";228;97;88;0,913;"01/03/2023 20:06";0;5;2023-03-01 20:06:00;20;6;39;900;36900;10,2;10;0;10;560,299548;557,32223;"228";"5";"26.8"
"2663";228;93;93;1,005;"08/03/2023 05:36";0;5;2023-03-08 05:36:00;5;36;611;900;589500;163,8;163;0,5;163,5;551,46582;546,57495;"228";"5";"26.8"
"2664";228;36;27;0,743;"07/03/2023 12:51";99;5;2023-03-07 12:51:00;12;51;551;900;529200;147;147;0,833333333333333;147,833333333333;197,738064;198,08964;"228";"5";"26.8"
"2665";228;41;41;0,992;"10/03/2023 06:36";99;5;2023-03-10 06:36:00;6;36;793;900;765900;212,8;212;0,5;212,5;242,230296;240,20096;"228";"5";"26.8"
"2666";228;71;70;0,989;"02/03/2023 19:21";0;5;2023-03-02 19:21:00;19;21;127;900;120600;33,5;33;0,333333333333333;33,3333333333333;419,116692;415,65317;"228";"5";"26.8"
"2667";228;49;47;0,962;"04/03/2023 19:51";0;5;2023-03-04 19:51:00;19;51;309;1800;295200;82;82;0,833333333333333;82,8333333333333;287,042784;284,96734;"228";"5";"26.8"
"2668";228;67;60;0,906;"02/03/2023 08:51";99;5;2023-03-02 08:51:00;8;51;87;900;82800;23;23;0,833333333333333;23,8333333333333;386,228736;384,28386;"228";"5";"26.8"
"2669";228;39;36;0,925;"04/03/2023 14:36";99;5;2023-03-04 14:36:00;14;36;290;900;276300;76,8;76;0,5;76,5;226,0557;224,74725;"228";"5";"26.8"
"2670";228;58;71;1,234;"08/03/2023 05:51";0;5;2023-03-08 05:51:00;5;51;612;900;590400;164;164;0,833333333333333;164,833333333333;366,079296;359,86796;"228";"5";"26.8"
"2671";228;74;71;0,956;"01/03/2023 22:06";0;5;2023-03-01 22:06:00;22;6;47;900;44100;12,2;12;0;12;432,752592;429,72392;"228";"5";"26.8"
"2672";228;39;40;1,043;"04/03/2023 20:06";0;5;2023-03-04 20:06:00;20;6;310;900;296100;82,2;82;0;82;233,731836;231,32811;"228";"5";"26.8"
"2673";228;121;89;0,737;"01/03/2023 11:36";99;5;2023-03-01 11:36:00;11;36;7;900;6300;1,8;1;0,5;1,5;663,408636;664,76311;"228";"5";"26.8"
"2674";228;73;74;1,015;"03/03/2023 20:51";0;5;2023-03-03 20:51:00;20;51;223;900;212400;59;59;0,833333333333333;59,8333333333333;434,08866;430,07585;"228";"5";"26.8"
"2675";228;76;62;0,82;"06/03/2023 05:06";0;5;2023-03-06 05:06:00;5;6;432;900;414900;115,2;115;0;115;427,20816;426,5576;"228";"5";"26.8"
"2676";228;86;81;0,937;"02/03/2023 19:51";0;5;2023-03-02 19:51:00;19;51;129;900;122400;34;34;0,833333333333333;34,8333333333333;500,203176;497,07226;"228";"5";"26.8"
"2677";228;84;88;1,049;"07/03/2023 19:21";0;5;2023-03-07 19:21:00;19;21;573;900;552600;153,5;153;0,333333333333333;153,333333333333;504,263088;498,96588;"228";"5";"26.8"
"2678";228;62;65;1,044;"06/03/2023 21:06";0;5;2023-03-06 21:06:00;21;6;492;900;472500;131,2;131;0;131;371,677104;367,84104;"228";"5";"26.8"
"2679";228;64;59;0,919;"03/03/2023 12:06";99;5;2023-03-03 12:06:00;12;6;190;900;180900;50,2;50;0;50;370,322688;368,26688;"228";"5";"26.8"
"2680";228;49;48;0,979;"04/03/2023 18:36";0;5;2023-03-04 18:36:00;18;36;305;900;290700;80,8;80;0,5;80,5;288,432228;286,15853;"228";"5";"26.8"
"2681";228;61;59;0,975;"03/03/2023 01:36";0;5;2023-03-03 01:36:00;1;36;150;900;143100;39,8;39;0,5;39,5;358,6617;355,88925;"228";"5";"26.8"
"2682";228;102;103;1,011;"03/03/2023 23:06";0;5;2023-03-03 23:06:00;23;6;231;900;220500;61,2;61;0;61;605,854296;600,34446;"228";"5";"26.8"
"2683";228;74;78;1,051;"07/03/2023 19:36";0;5;2023-03-07 19:36:00;19;36;574;900;553500;153,8;153;0,5;153,5;444,478632;439,77682;"228";"5";"26.8"
"2684";228;80;81;1,01;"08/03/2023 01:06";0;5;2023-03-08 01:06:00;1;6;594;900;573300;159,2;159;0;159;475,0464;470,744;"228";"5";"26.8"
"2685";228;34;36;1,059;"09/03/2023 15:21";99;5;2023-03-09 15:21:00;15;21;735;900;711000;197,5;197;0,333333333333333;197,333333333333;204,673608;202,44858;"228";"5";"26.8"
"2686";228;53;42;0,781;"07/03/2023 12:06";99;5;2023-03-07 12:06:00;12;6;548;900;526500;146,2;146;0;146;294,473724;294,51199;"228";"5";"26.8"
"2687";228;86;84;0,981;"08/03/2023 01:21";0;5;2023-03-08 01:21:00;1;21;595;900;574200;159,5;159;0,333333333333333;159,333333333333;506,514888;502,48338;"228";"5";"26.8"
"2688";228;43;34;0,793;"06/03/2023 16:21";99;5;2023-03-06 16:21:00;16;21;474;900;455400;126,5;126;0,333333333333333;126,333333333333;239,773332;239,68157;"228";"5";"26.8"
"2689";228;100;74;0,734;"09/03/2023 04:36";0;5;2023-03-09 04:36:00;4;36;695;900;672300;186,8;186;0,5;186,5;547,7712;548,962;"228";"5";"26.8"
"2690";228;47;45;0,975;"10/03/2023 02:21";0;5;2023-03-10 02:21:00;2;21;777;900;750600;208,5;208;0,333333333333333;208,333333333333;276,3459;274,20975;"228";"5";"26.8"
"2691";228;122;86;0,702;"01/03/2023 12:21";99;5;2023-03-01 12:21:00;12;21;10;900;9000;2,5;2;0,333333333333333;2,33333333333333;661,768992;664,15092;"228";"5";"26.8"
"2692";228;71;58;0,819;"03/03/2023 07:21";99;5;2023-03-03 07:21:00;7;21;172;900;163800;45,5;45;0,333333333333333;45,3333333333333;398,983932;398,39307;"228";"5";"26.8"
"2693";228;47;43;0,907;"09/03/2023 21:06";0;5;2023-03-09 21:06:00;21;6;757;900;731700;203,2;203;0;203;271,014972;269,63947;"228";"5";"26.8"
"2694";228;73;72;0,984;"03/03/2023 23:36";0;5;2023-03-03 23:36:00;23;36;233;900;222300;61,8;61;0,5;61,5;430,313976;426,83976;"228";"5";"26.8"
"2695";228;69;66;0,967;"04/03/2023 21:06";0;5;2023-03-04 21:06:00;21;6;314;900;299700;83,2;83;0;83;404,778564;401,77389;"228";"5";"26.8"
"2696";228;37;46;1,223;"06/03/2023 00:36";0;5;2023-03-06 00:36:00;0;36;415;900;398700;110,8;110;0,5;110,5;232,854468;228,98893;"228";"5";"26.8"
"2697";228;82;63;0,767;"09/03/2023 05:06";0;5;2023-03-09 05:06:00;5;6;697;900;674100;187,2;187;0;187;453,685992;454,01842;"228";"5";"26.8"
"2698";228;48;40;0,845;"09/03/2023 10:36";99;5;2023-03-09 10:36:00;10;36;717;900;693900;192,8;192;0,5;192,5;271,81728;271,1208;"228";"5";"26.8"
"2699";228;68;57;0,834;"02/03/2023 04:51";0;5;2023-03-02 04:51:00;4;51;72;900;68400;19;19;0,833333333333333;19,8333333333333;383,826816;383,01816;"228";"5";"26.8"
"2700";228;21;38;1,787;"07/03/2023 14:51";99;5;2023-03-07 14:51:00;14;51;556;900;536400;149;149;0,833333333333333;149,833333333333;151,916436;146,90361;"228";"5";"26.8"
"2701";228;61;50;0,824;"01/03/2023 18:06";0;5;2023-03-01 18:06:00;18;6;32;900;29700;8,2;8;0;8;343,297752;342,71752;"228";"5";"26.8"
"2702";228;121;87;0,72;"06/03/2023 22:21";0;5;2023-03-06 22:21:00;22;21;497;900;477000;132,5;132;0,333333333333333;132,333333333333;659,97756;661,8216;"228";"5";"26.8"
"2703";228;34;36;1,076;"09/03/2023 16:06";99;5;2023-03-09 16:06:00;16;6;738;900;713700;198,2;198;0;198;205,637712;203,27512;"228";"5";"26.8"
"2704";228;58;60;1,032;"07/03/2023 03:51";0;5;2023-03-07 03:51:00;3;51;517;900;496800;138;138;0,833333333333333;138,833333333333;346,537008;343,11408;"228";"5";"26.8"
"2705";228;75;64;0,848;"01/03/2023 18:21";0;5;2023-03-01 18:21:00;18;21;33;900;30600;8,5;8;0,333333333333333;8,33333333333333;425,0898;423,948;"228";"5";"26.8"
"2706";228;67;71;1,056;"02/03/2023 21:21";0;5;2023-03-02 21:21:00;21;21;134;900;127800;35,5;35;0,333333333333333;35,3333333333333;402,992136;398,65536;"228";"5";"26.8"
"2707";228;8;29;3,798;"07/03/2023 15:21";99;5;2023-03-07 15:21:00;15;21;558;900;538200;149,5;149;0,333333333333333;149,333333333333;84,707712;78,96912;"228";"5";"26.8"
"2708";228;31;70;2,266;"08/03/2023 18:51";0;5;2023-03-08 18:51:00;18;51;658;900;637200;177;177;0,833333333333333;177,833333333333;249,025728;238,09178;"228";"5";"26.8"
"2709";228;36;50;1,379;"08/03/2023 02:06";0;5;2023-03-08 02:06:00;2;6;598;900;576900;160,2;160;0;160;235,928592;230,83092;"228";"5";"26.8"
"2710";228;40;47;1,184;"06/03/2023 06:36";99;5;2023-03-06 06:36:00;6;36;437;900;420300;116,8;116;0,5;116,5;249,13248;245,3248;"228";"5";"26.8"
"2711";228;68;66;0,977;"04/03/2023 05:36";0;5;2023-03-04 05:36:00;5;36;256;900;243900;67,8;67;0,5;67,5;400,046448;396,92348;"228";"5";"26.8"
"2712";228;117;91;0,777;"07/03/2023 21:06";0;5;2023-03-07 21:06:00;21;6;579;900;558900;155,2;155;0;155;649,284012;649,47987;"228";"5";"26.8"
"2713";228;94;76;0,813;"01/03/2023 18:36";0;5;2023-03-01 18:36:00;18;36;34;900;31500;8,8;8;0,5;8,5;527,291496;526,64346;"228";"5";"26.8"
"2714";228;60;51;0,845;"03/03/2023 13:36";99;5;2023-03-03 13:36:00;13;36;196;900;186300;51,8;51;0,5;51,5;339,7716;338,901;"228";"5";"26.8"
"2715";228;52;59;1,121;"06/03/2023 06:51";99;5;2023-03-06 06:51:00;6;51;438;900;421200;117;117;0,833333333333333;117,833333333333;318,407856;314,23756;"228";"5";"26.8"
"2716";228;71;57;0,803;"03/03/2023 08:21";99;5;2023-03-03 08:21:00;8;21;176;900;167400;46,5;46;0,333333333333333;46,3333333333333;397,089084;396,76859;"228";"5";"26.8"
"2717";228;88;60;0,678;"01/03/2023 13:21";99;5;2023-03-01 13:21:00;13;21;14;900;12600;3,5;3;0,333333333333333;3,33333333333333;473,818752;476,03952;"228";"5";"26.8"
"2718";228;55;49;0,906;"09/03/2023 06:06";99;5;2023-03-09 06:06:00;6;6;700;1800;677700;188,2;188;0;188;317,05344;315,4569;"228";"5";"26.8"
"2719";228;77;81;1,052;"04/03/2023 22:06";0;5;2023-03-04 22:06:00;22;6;318;900;303300;84,2;84;0;84;462,626472;457,71572;"228";"5";"26.8"
"2720";228;62;58;0,945;"04/03/2023 06:06";99;5;2023-03-04 06:06:00;6;6;258;900;245700;68,2;68;0;68;361,43892;359,0637;"228";"5";"26.8"
"2721";228;60;50;0,834;"02/03/2023 11:06";99;5;2023-03-02 11:06:00;11;6;96;900;90900;25,2;25;0;25;338,67072;337,9572;"228";"5";"26.8"
"2722";228;66;75;1,133;"09/03/2023 00:51";0;5;2023-03-09 00:51:00;0;51;681;900;658800;183;183;0,833333333333333;183,833333333333;405,454104;399,97254;"228";"5";"26.8"
"2723";228;39;51;1,303;"07/03/2023 16:06";99;5;2023-03-07 16:06:00;16;6;560;900;540900;150,2;150;0;150;250,645356;245,82831;"228";"5";"26.8"
"2724";228;101;106;1,052;"02/03/2023 00:36";0;5;2023-03-02 00:36:00;0;36;56;900;53100;14,8;14;0,5;14,5;606,821736;600,38036;"228";"5";"26.8"
"2725";228;78;79;1,014;"04/03/2023 22:21";0;5;2023-03-04 22:21:00;22;21;319;900;304200;84,5;84;0,333333333333333;84,3333333333333;463,690656;459,42156;"228";"5";"26.8"
"2726";228;82;47;0,572;"08/03/2023 14:21";99;5;2023-03-08 14:21:00;14;21;641;900;621000;172,5;172;0,333333333333333;172,333333333333;427,014672;431,15272;"228";"5";"26.8"
"2727";228;73;48;0,659;"01/03/2023 13:51";99;5;2023-03-01 13:51:00;13;51;16;900;14400;4;4;0,833333333333333;4,83333333333333;390,740676;392,91301;"228";"5";"26.8"
"2728";228;34;35;1,027;"08/03/2023 08:21";99;5;2023-03-08 08:21:00;8;21;622;900;599400;166,5;166;0,333333333333333;166,333333333333;202,858824;200,89274;"228";"5";"26.8"
"2729";228;69;65;0,947;"05/03/2023 03:51";0;5;2023-03-05 03:51:00;3;51;340;900;324000;90;90;0,833333333333333;90,8333333333333;402,476724;399,80049;"228";"5";"26.8"
"2730";228;97;100;1,037;"02/03/2023 00:51";0;5;2023-03-02 00:51:00;0;51;57;900;54000;15;15;0,833333333333333;15,8333333333333;580,362252;574,52227;"228";"5";"26.8"
"2731";228;84;78;0,932;"02/03/2023 17:06";99;5;2023-03-02 17:06:00;17;6;118;900;112500;31,2;31;0;31;487,869984;484,91184;"228";"5";"26.8"
"2732";228;47;44;0,93;"05/03/2023 09:36";99;5;2023-03-05 09:36:00;9;36;361;900;344700;95,8;95;0,5;95,5;272,81808;271,1853;"228";"5";"26.8"
"2733";228;63;64;1,011;"07/03/2023 16:36";99;5;2023-03-07 16:36:00;16;36;562;900;542700;150,8;150;0,5;150,5;374,204124;370,80099;"228";"5";"26.8"
"2734";228;24;36;1,468;"09/03/2023 17:21";99;5;2023-03-09 17:21:00;17;21;743;900;718200;199,5;199;0,333333333333333;199,333333333333;160,848576;156,94176;"228";"5";"26.8"
"2735";228;78;67;0,869;"06/03/2023 23:51";0;5;2023-03-06 23:51:00;23;51;502;900;482400;134;134;0,833333333333333;134,833333333333;444,825576;443,24826;"228";"5";"26.8"
"2736";228;68;70;1,038;"04/03/2023 22:51";0;5;2023-03-04 22:51:00;22;51;321;900;306000;85;85;0,833333333333333;85,8333333333333;406,965312;402,85512;"228";"5";"26.8"
"2737";228;46;45;0,969;"07/03/2023 16:51";99;5;2023-03-07 16:51:00;16;51;563;900;543600;151;151;0,833333333333333;151,833333333333;270,005832;267,98082;"228";"5";"26.8"
"2738";228;66;52;0,791;"10/03/2023 09:51";99;5;2023-03-10 09:51:00;9;51;805;900;777600;216;216;0,833333333333333;216,833333333333;367,804008;367,69458;"228";"5";"26.8"
"2739";228;73;48;0,657;"01/03/2023 14:21";99;5;2023-03-01 14:21:00;14;21;18;900;16200;4,5;4;0,333333333333333;4,33333333333333;390,497148;392,70423;"228";"5";"26.8"
"2740";228;56;56;1,011;"04/03/2023 23:06";0;5;2023-03-04 23:06:00;23;6;322;900;306900;85,2;85;0;85;332,625888;329,60088;"228";"5";"26.8"
"2741";228;88;75;0,852;"07/03/2023 00:06";0;5;2023-03-07 00:06:00;0;6;503;900;483300;134,2;134;0;134;499,359168;497,93568;"228";"5";"26.8"
"2742";228;74;56;0,757;"05/03/2023 15:51";99;5;2023-03-05 15:51:00;15;51;382;900;367200;102;102;0,833333333333333;102,833333333333;408,189624;408,66574;"228";"5";"26.8"
"2743";228;92;94;1,026;"02/03/2023 22:51";0;5;2023-03-02 22:51:00;22;51;140;900;133200;37;37;0,833333333333333;37,8333333333333;548,758656;543,46056;"228";"5";"26.8"
"2744";228;61;58;0,952;"09/03/2023 01:51";0;5;2023-03-09 01:51:00;1;51;684;1800;662400;184;184;0,833333333333333;184,833333333333;356,321496;353,88296;"228";"5";"26.8"
"2745";228;72;76;1,051;"04/03/2023 01:51";0;5;2023-03-04 01:51:00;1;51;242;900;230400;64;64;0,833333333333333;64,8333333333333;432,465696;427,89096;"228";"5";"26.8"
"2746";228;50;55;1,085;"04/03/2023 23:21";0;5;2023-03-04 23:21:00;23;21;323;900;307800;85,5;85;0,333333333333333;85,3333333333333;303,159;299,5775;"228";"5";"26.8"
"2747";228;61;47;0,76;"05/03/2023 16:06";99;5;2023-03-05 16:06:00;16;6;383;900;368100;102,2;102;0;102;336,78588;337,1348;"228";"5";"26.8"
"2748";228;40;34;0,847;"08/03/2023 09:21";99;5;2023-03-08 09:21:00;9;21;625;900;603000;167,5;167;0,333333333333333;167,333333333333;226,64784;226,0484;"228";"5";"26.8"
"2749";228;89;44;0,497;"07/03/2023 11:06";99;5;2023-03-07 11:06:00;11;6;545;900;522900;145,2;145;0;145;452,333244;458,41319;"228";"5";"26.8"
"2750";228;74;47;0,637;"01/03/2023 14:51";99;5;2023-03-01 14:51:00;14;51;20;900;18000;5;5;0,833333333333333;5,83333333333333;393,377784;395,96734;"228";"5";"26.8"
"2751";228;66;52;0,784;"06/03/2023 03:06";0;5;2023-03-06 03:06:00;3;6;424;900;407700;113,2;113;0;113;367,033392;367,03392;"228";"5";"26.8"
"2752";228;74;71;0,961;"05/03/2023 05:06";0;5;2023-03-05 05:06:00;5;6;344;900;328500;91,2;91;0;91;433,369752;430,25302;"228";"5";"26.8"
"2753";228;92;83;0,9;"08/03/2023 04:06";0;5;2023-03-08 04:06:00;4;6;606;900;584100;162,2;162;0;162;529,4232;526,884;"228";"5";"26.8"
"2754";228;32;40;1,239;"07/03/2023 17:21";99;5;2023-03-07 17:21:00;17;21;565;900;545400;151,5;151;0,333333333333333;151,333333333333;202,241664;198,77664;"228";"5";"26.8"
"2755";228;59;57;0,979;"07/03/2023 05:51";0;5;2023-03-07 05:51:00;5;51;525;900;504000;140;140;0,833333333333333;140,833333333333;347,295948;344,55823;"228";"5";"26.8"
"2756";228;59;55;0,937;"09/03/2023 23:51";0;5;2023-03-09 23:51:00;23;51;767;900;741600;206;206;0,833333333333333;206,833333333333;343,162644;341,01469;"228";"5";"26.8"
"2757";228;87;78;0,889;"02/03/2023 12:51";99;5;2023-03-02 12:51:00;12;51;102;900;97200;27;27;0,833333333333333;27,8333333333333;499,053924;496,88049;"228";"5";"26.8"
"2758";228;79;59;0,749;"07/03/2023 00:51";0;5;2023-03-07 00:51:00;0;51;506;900;486000;135;135;0,833333333333333;135,833333333333;434,715828;435,37453;"228";"5";"26.8"
"2759";228;62;56;0,91;"02/03/2023 07:21";99;5;2023-03-02 07:21:00;7;21;82;900;77400;21,5;21;0,333333333333333;21,3333333333333;357,81936;355,9606;"228";"5";"26.8"
"2760";228;30;38;1,253;"07/03/2023 17:36";99;5;2023-03-07 17:36:00;17;36;566;900;546300;151,8;151;0,5;151,5;190,30212;186,9537;"228";"5";"26.8"
"2761";228;49;36;0,74;"06/03/2023 08:36";99;5;2023-03-06 08:36:00;8;36;445;900;427500;118,8;118;0,5;118,5;268,89828;269,4118;"228";"5";"26.8"
"2762";228;50;33;0,659;"06/03/2023 08:51";99;5;2023-03-06 08:51:00;8;51;446;900;428400;119;119;0,833333333333333;119,833333333333;267,6306;269,1185;"228";"5";"26.8"
"2763";228;59;44;0,752;"06/03/2023 03:36";0;5;2023-03-06 03:36:00;3;36;426;900;409500;113,8;113;0,5;113,5;324,956424;325,40624;"228";"5";"26.8"
"2764";228;108;81;0,75;"01/03/2023 10:06";99;5;2023-03-01 10:06:00;10;6;2;900;900;0,2;0;0;0;594,4752;595,35;"228";"5";"26.8"
"2765";228;33;38;1,136;"07/03/2023 17:51";99;5;2023-03-07 17:51:00;17;51;567;900;547200;152;152;0,833333333333333;152,833333333333;202,892184;200,12784;"228";"5";"26.8"
"2766";228;62;54;0,861;"05/03/2023 05:36";0;5;2023-03-05 05:36:00;5;36;346;900;330300;91,8;91;0,5;91,5;352,751976;351,61626;"228";"5";"26.8"
"2767";228;50;31;0,619;"06/03/2023 09:06";99;5;2023-03-06 09:06:00;9;6;447;900;429300;119,2;119;0;119;264,2946;266,2585;"228";"5";"26.8"
"2768";228;96;92;0,962;"02/03/2023 18:36";0;5;2023-03-02 18:36:00;18;36;124;900;117900;32,8;32;0,5;32,5;562,369536;558,30336;"228";"5";"26.8"
"2769";228;73;70;0,946;"08/03/2023 21:36";0;5;2023-03-08 21:36:00;21;36;668;1800;647100;179,8;179;0,5;179,5;425,686944;422,87294;"228";"5";"26.8"
"2770";228;18;37;2,028;"08/03/2023 10:21";99;5;2023-03-08 10:21:00;10;21;629;900;606600;168,5;168;0,333333333333333;168,333333333333;137,449872;132,12072;"228";"5";"26.8"
"2771";228;41;45;1,103;"07/03/2023 18:06";0;5;2023-03-07 18:06:00;18;6;568;900;548100;152,2;152;0;152;249,821364;246,70889;"228";"5";"26.8"
"2772";228;102;103;1,018;"03/03/2023 00:06";0;5;2023-03-03 00:06:00;0;6;145;900;137700;38,2;38;0;38;607,045248;601,36548;"228";"5";"26.8"
"2773";228;104;85;0,813;"07/03/2023 23:36";0;5;2023-03-07 23:36:00;23;36;589;900;567900;157,8;157;0,5;157,5;583,386336;582,66936;"228";"5";"26.8"
"2774";228;92;82;0,885;"08/03/2023 21:51";0;5;2023-03-08 21:51:00;21;51;669;900;648000;180;180;0,833333333333333;180,833333333333;527,12136;524,9106;"228";"5";"26.8"
"2775";228;13;32;2,422;"08/03/2023 10:36";99;5;2023-03-08 10:36:00;10;36;630;900;607500;168,8;168;0,5;168,5;107,812848;102,74498;"228";"5";"26.8"
"2776";228;33;39;1,204;"07/03/2023 18:21";0;5;2023-03-07 18:21:00;18;21;569;900;549000;152,5;152;0,333333333333333;152,333333333333;206,635176;203,33676;"228";"5";"26.8"
"2777";228;62;56;0,89;"04/03/2023 08:36";99;5;2023-03-04 08:36:00;8;36;267;900;254700;70,8;70;0,5;70,5;355,75104;354,1874;"228";"5";"26.8"
"2778";228;87;87;1,005;"05/03/2023 00:51";0;5;2023-03-05 00:51:00;0;51;328;900;313200;87;87;0,833333333333333;87,8333333333333;515,88738;511,31205;"228";"5";"26.8"
"2779";228;98;80;0,816;"07/03/2023 23:51";0;5;2023-03-07 23:51:00;23;51;590;900;568800;158;158;0,833333333333333;158,833333333333;550,219824;549,47424;"228";"5";"26.8"
"2780";228;33;38;1,17;"10/03/2023 06:06";99;5;2023-03-10 06:06:00;6;6;791;900;764100;212,2;212;0;212;204,76368;201,7323;"228";"5";"26.8"
"2781";228;79;72;0,918;"09/03/2023 19:36";0;5;2023-03-09 19:36:00;19;36;751;900;726300;201,8;201;0,5;201,5;456,985296;454,46646;"228";"5";"26.8"
"2782";228;54;63;1,155;"07/03/2023 18:36";0;5;2023-03-07 18:36:00;18;36;570;900;549900;152,8;152;0,5;152,5;333,71676;328,9491;"228";"5";"26.8"
"2783";228;115;87;0,758;"01/03/2023 11:06";99;5;2023-03-01 11:06:00;11;6;5;1800;4500;1,2;1;0;1;634,54056;635,2531;"228";"5";"26.8"
"2784";228;77;79;1,02;"05/03/2023 01:06";0;5;2023-03-05 01:06:00;1;6;329;900;314100;87,2;87;0;87;458,51652;454,1922;"228";"5";"26.8"
"2785";228;75;65;0,863;"04/03/2023 08:51";99;5;2023-03-04 08:51:00;8;51;268;900;255600;71;71;0,833333333333333;71,8333333333333;426,9663;425,55675;"228";"5";"26.8"
"2786";228;71;55;0,768;"06/03/2023 15:21";99;5;2023-03-06 15:21:00;15;21;470;900;451800;125,5;125;0,333333333333333;125,333333333333;392,944104;393,21504;"228";"5";"26.8"
"2787";228;60;74;1,221;"07/03/2023 02:06";0;5;2023-03-07 02:06:00;2;6;511;900;490500;136,2;136;0;136;377,40168;371,1618;"228";"5";"26.8"
"2788";228;91;87;0,964;"01/03/2023 21:51";0;5;2023-03-01 21:51:00;21;51;46;900;43200;12;12;0,833333333333333;12,8333333333333;533,383032;529,48532;"228";"5";"26.8"
"2789";228;92;82;0,893;"10/03/2023 01:21";0;5;2023-03-10 01:21:00;1;21;773;900;747000;207,5;207;0,333333333333333;207,333333333333;528,349008;525,96308;"228";"5";"26.8"
"2790";228;80;81;1,012;"04/03/2023 03:51";0;5;2023-03-04 03:51:00;3;51;249;900;237600;66;66;0,833333333333333;66,8333333333333;475,31328;470,9728;"228";"5";"26.8"
