"";"CoV1";"Animal";"Time";"O2";"CO2";"HP";"CoV2"
"111";0,136522503622766;"6833";2;131;108;0,737027484;0,136791099931686
"112";0,147737367490898;"6833";2;92;73;0,513003408;0,148122232262103
"113";0,122018608468228;"6833";2;129;109;0,731369628;0,122394040724924
"114";0,116914512541519;"6833";2;120;103;0,68314608;0,117328373159114
"115";0,12074147372393;"6833";2;97;85;0,554636688;0,121122210286407
"116";0,121118699794954;"6833";2;123;107;0,701455716;0,121559625861915
"117";0,11784406677374;"6833";2;106;89;0,599025504;0,118356591461707
"118";0,115390389075983;"6833";2;98;78;0,547767864;0,115875620782061
"119";0,0858246306968573;"6833";2;125;104;0,706398;0,0860354040634748
"120";0,100271556962671;"6833";2;138;121;0,788840568;0,100738999187794
"121";0,105914688448096;"6833";2,16666666666667;102;86;0,577101312;0,106483592440514
"122";0,104133340308618;"6833";2,16666666666667;112;97;0,63797664;0,104638424267834
"123";0,106074724649637;"6833";2,16666666666667;104;84;0,582345504;0,106595894772619
"124";0,108479837461316;"6833";2,16666666666667;93;74;0,518424408;0,108983063426893
"125";0,0953400667747474;"6833";2,16666666666667;120;99;0,67533984;0,0960073435829985
"126";0,095179747382277;"6833";2,16666666666667;124;110;0,710054256;0,0958329301026647
"127";0,0899179916820456;"6833";2,33333333333333;99;87;0,565907364;0,090610803596708
"128";0,0868078593102632;"6833";2,33333333333333;100;85;0,5661192;0,0875674898156333
"129";0,0894406346133308;"6833";2,33333333333333;107;89;0,6023565;0,0902726779731154
"130";0,0657993164214212;"6833";2,33333333333333;95;78;0,5332179;0,0664885468321123
"131";0,0621524314424943;"6833";2,33333333333333;119;98;0,669513516;0,0622505530595742
"132";0,0672639668598596;"6833";2,33333333333333;154;137;0,883896552;0,0672964689032289
"133";0,0679047473330068;"6833";2,5;99;85;0,56227446;0,0680417514429779
"134";0,0663828640766798;"6833";2,5;94;78;0,530113752;0,0666780151074651
"135";0,0651592644750853;"6833";2,5;117;100;0,664311024;0,0655795506810967
"136";0,0701231100568513;"6833";2,5;129;107;0,727926876;0,0705697247765997
"137";0,0758564396020854;"6833";2,5;120;99;0,67614048;0,0765452200463086
"138";0,0809557457839462;"6833";2,5;138;127;0,798508296;0,0820038169874608
"139";0,104271219189106;"6833";2,5;98;82;0,553816032;0,10540109391588
"140";0,122404721298704;"6833";2,5;98;82;0,552671784;0,123680770499384
"141";0,123466807875302;"6833";2,5;113;96;0,6408456;0,124737039211904
"142";0,134706729466792;"6833";2,5;140;119;0,79326744;0,135890330986992
"143";0,131805970162729;"6833";2,5;121;102;0,685407888;0,132886621096958
"144";0,139715038191714;"6833";2,5;133;118;0,76203414;0,14048571300371
"145";0,139779291994101;"6833";2,66666666666667;97;79;0,544281744;0,140338560336719
"146";0,141339916297738;"6833";2,66666666666667;98;81;0,552181392;0,141844125203268
"147";0,144776001541561;"6833";2,66666666666667;125;107;0,710151;0,145282290438334
"148";0,146583615575466;"6833";2,66666666666667;144;128;0,826020288;0,147109865445074
"149";0,177262450870361;"6833";2,66666666666667;119;102;0,676262244;0,177870746993607
"150";0,189408055410743;"6833";2,66666666666667;116;97;0,655730832;0,189911127757268
"151";0,185009381642467;"6833";2,83333333333333;109;96;0,62361516;0,185468196966431
"152";0,188684742130754;"6833";2,83333333333333;95;81;0,53844708;0,189340586155218
"153";0,198142618613707;"6833";2,83333333333333;111;92;0,624319056;0,198993586259405
"154";0,196584093758733;"6833";2,83333333333333;116;106;0,670242432;0,197591167947678
"155";0,212934846295569;"6833";2,83333333333333;116;100;0,659987568;0,214090642309995
"156";0,214801261787289;"6833";2,83333333333333;110;92;0,62181372;0,216067569872702
"157";0,218747553151695;"6833";3,83333333333333;126;111;0,720455904;0,219955395578032
"158";0,217758531815295;"6833";3,83333333333333;93;81;0,530834328;0,218941655226566
"159";0,180299905148011;"6833";3,83333333333333;102;81;0,568934784;0,181258648117366
"160";0,132403731609107;"6833";3,83333333333333;142;128;0,818100624;0,133293572177754
"161";0,121301929944946;"6833";3,83333333333333;119;102;0,677453196;0,122308218211547
"162";0,113865327405492;"6833";3,83333333333333;121;106;0,691059072;0,114752409463284
"163";0,113323948356246;"6833";3;104;94;0,599866176;0,114122486819235
"164";0,109352347780224;"6833";3;117;105;0,673093044;0,11018545048726
"165";0,104674743480645;"6833";3;110;88;0,61520844;0,105471686871065
"166";0,104588869514613;"6833";3;119;102;0,676063752;0,105370291984095
"167";0,110157188322342;"6833";3;113;98;0,645180732;0,110991178921381
"168";0,107366065876157;"6833";3;123;109;0,704943504;0,108045772932837
"169";0,0772693650867209;"6833";3,16666666666667;137;125;0,791579424;0,0778749503719474
"170";0,0513144738865814;"6833";3,16666666666667;129;116;0,743204088;0,0516742099512619
"171";0,0500853261949603;"6833";3,16666666666667;102;81;0,568934784;0,0504319385810409
"172";0,0436888627030187;"6833";3,16666666666667;105;89;0,59512572;0,0438791170228019
"173";0,044578882410775;"6833";3,16666666666667;111;98;0,63598338;0,0446637357800399
"174";0,0797197433869284;"6833";3,16666666666667;114;101;0,653742576;0,0802427885499657
"175";0,117400197572574;"6833";3,16666666666667;106;97;0,612286104;0,118631776835101
"176";0,117793107139575;"6833";3,16666666666667;110;102;0,6385104;0,119093519722274
"177";0,11657035788556;"6833";3,16666666666667;118;96;0,661722288;0,117844562884643
"178";0,109765794882632;"6833";3,16666666666667;108;92;0,613210176;0,110925991947605
"179";0,105528678217894;"6833";3,16666666666667;108;96;0,619875504;0,106526182825857
"180";0,10362774179947;"6833";3,16666666666667;120;107;0,68774976;0,104497634823926
"181";0,107714780996231;"6833";3,33333333333333;98;91;0,568364328;0,108510012450755
"182";0,103577555570967;"6833";3,33333333333333;126;119;0,734957496;0,104211175940564
"183";0,0920383690897796;"6833";3,33333333333333;100;83;0,5636172;0,092572704356364
"184";0,0975789694440969;"6833";3,33333333333333;89;73;0,500134788;0,0982904870075265
"185";0,0783270479076095;"6833";3,33333333333333;111;101;0,640056636;0,0785840851419419
"186";0,0787492523963292;"6833";3,33333333333333;96;84;0,548598528;0,07888340830436
"187";0,0722202999254042;"6833";3,5;91;83;0,524731116;0,0723284239625018
"188";0,0685373328466339;"6833";3,5;114;104;0,658686528;0,0687048836647687
"189";0,0686478476924582;"6833";3,5;102;88;0,58016376;0,0689438245354868
"190";0,0794539687140906;"6833";3,5;82;66;0,458062824;0,0799796065784168
"191";0,0788898711728427;"6833";3,5;111;101;0,641352672;0,0793792838214738
"192";0,0686418048132668;"6833";3,5;103;91;0,589631328;0,0694607292395689
"193";0,0673634051400769;"6833";3,66666666666667;87;77;0,497167416;0,0682928920469515
"194";0,0667217797416131;"6833";3,66666666666667;104;94;0,598998816;0,0675423861436306
"195";0,056412791214775;"6833";3,66666666666667;104;90;0,59153952;0,0571109466856016
"196";0,0543861806073389;"6833";3,66666666666667;101;79;0,56268312;0,054894659707487
"197";0,0554309345615334;"6833";3,66666666666667;116;105;0,668307552;0,055617660573591
"198";0,0554584570045382;"6833";3,66666666666667;113;102;0,650646768;0,0556494432347118
"199";0,0623296650652545;"6833";3,66666666666667;106;92;0,603976128;0,0624080790085417
"200";0,135398265421005;"6833";3,66666666666667;101;92;0,58205694;0,135038321389382
"201";0,164563994151799;"6833";3,66666666666667;105;90;0,59670198;0,164210383249592
"202";0,162549326409956;"6833";3,66666666666667;100;83;0,5632836;0,162270676085701
"203";0,169802774163489;"6833";3,66666666666667;114;101;0,65317212;0,169837968094036
