Date_Time,RT_VO2_1,RT_VCO2_1,RT_RER_1,RT_Kcal_hr_1,RT_Kcal_1,RT_VO2_2,RT_VCO2_2,RT_RER_2,RT_Kcal_hr_2,RT_Kcal_2,RT_VO2_3,RT_VCO2_3,RT_RER_3,RT_Kcal_hr_3,RT_Kcal_3,RT_VO2_4,RT_VCO2_4,RT_RER_4,RT_Kcal_hr_4,RT_Kcal_4,RT_VO2_5,RT_VCO2_5,RT_RER_5,RT_Kcal_hr_5,RT_Kcal_5,RT_VO2_6,RT_VCO2_6,RT_RER_6,RT_Kcal_hr_6,RT_Kcal_6,RT_VO2_9,RT_VCO2_9,RT_RER_9,RT_Kcal_hr_9,RT_Kcal_9,RT_VO2_10,RT_VCO2_10,RT_RER_10,RT_Kcal_hr_10,RT_Kcal_10,RT_VO2_11,RT_VCO2_11,RT_RER_11,RT_Kcal_hr_11,RT_Kcal_11,RT_VO2_12,RT_VCO2_12,RT_RER_12,RT_Kcal_hr_12,RT_Kcal_12,RT_VO2_13,RT_VCO2_13,RT_RER_13,RT_Kcal_hr_13,RT_Kcal_13,RT_VO2_14,RT_VCO2_14,RT_RER_14,RT_Kcal_hr_14,RT_Kcal_14,RT_Food_1,RT_Food_2,RT_Food_3,RT_Food_4,RT_Food_5,RT_Food_6,RT_Food_9,RT_Food_10,RT_Food_11,RT_Food_12,RT_Food_13,RT_Food_14,RT_Water_1,RT_Water_2,RT_Water_3,RT_Water_4,RT_Water_5,RT_Water_6,RT_Water_9,RT_Water_10,RT_Water_11,RT_Water_12,RT_Water_13,RT_Water_14,RT_BodyMass_1,RT_BodyMass_2,RT_BodyMass_3,RT_BodyMass_4,RT_BodyMass_5,RT_BodyMass_6,RT_BodyMass_9,RT_BodyMass_10,RT_BodyMass_11,RT_BodyMass_12,RT_BodyMass_13,RT_BodyMass_14,RT_WheelMeters_1,RT_WheelSpeed_1,RT_PedMeters_1,RT_PedSpeed_1,RT_AllMeters_1,RT_XBreak_1,RT_YBreak_1,RT_AmbRH,RT_AmbTempC,RT_AmbLight,RT_AmbSound,RT_AmbOccupancy,RT_AmbBP,RT_WheelMeters_2,RT_WheelSpeed_2,RT_PedMeters_2,RT_PedSpeed_2,RT_AllMeters_2,RT_XBreak_2,RT_YBreak_2,RT_WheelMeters_3,RT_WheelSpeed_3,RT_PedMeters_3,RT_PedSpeed_3,RT_AllMeters_3,RT_XBreak_3,RT_YBreak_3,RT_WheelMeters_4,RT_WheelSpeed_4,RT_PedMeters_4,RT_PedSpeed_4,RT_AllMeters_4,RT_XBreak_4,RT_YBreak_4,RT_WheelMeters_5,RT_WheelSpeed_5,RT_PedMeters_5,RT_PedSpeed_5,RT_AllMeters_5,RT_XBreak_5,RT_YBreak_5,RT_WheelMeters_6,RT_WheelSpeed_6,RT_PedMeters_6,RT_PedSpeed_6,RT_AllMeters_6,RT_XBreak_6,RT_YBreak_6,RT_WheelMeters_9,RT_WheelSpeed_9,RT_PedMeters_9,RT_PedSpeed_9,RT_AllMeters_9,RT_XBreak_9,RT_YBreak_9,RT_WheelMeters_10,RT_WheelSpeed_10,RT_PedMeters_10,RT_PedSpeed_10,RT_AllMeters_10,RT_XBreak_10,RT_YBreak_10,RT_WheelMeters_11,RT_WheelSpeed_11,RT_PedMeters_11,RT_PedSpeed_11,RT_AllMeters_11,RT_XBreak_11,RT_YBreak_11,RT_WheelMeters_12,RT_WheelSpeed_12,RT_PedMeters_12,RT_PedSpeed_12,RT_AllMeters_12,RT_XBreak_12,RT_YBreak_12,RT_WheelMeters_13,RT_WheelSpeed_13,RT_PedMeters_13,RT_PedSpeed_13,RT_AllMeters_13,RT_XBreak_13,RT_YBreak_13,RT_WheelMeters_14,RT_WheelSpeed_14,RT_PedMeters_14,RT_PedSpeed_14,RT_AllMeters_14,RT_XBreak_14,RT_YBreak_14
02/16/2021 01:33:44,2.0216,1.697,0.8394,0.5881,41.94835,2.2807,2.2206,0.9736,0.6829,41.202065,2.0596,1.5893,0.7717,0.5906,44.984985,0.0007,-0.0001,-0.1429,0.0002,1.08298,1.6764,1.2618,0.7527,0.4783,41.3147,2.1539,2.096,0.9731,0.6446,46.99687,2.6633,2.2802,0.8562,0.7785,40.406695,1.3965,1.2422,0.8895,0.4112,32.497645,2.1535,1.8111,0.841,0.6257,8.89404,2.7783,2.6118,0.9401,0.8264,43.47997,2.1061,1.6823,0.7988,0.6074,45.04943,2.7381,3.1489,1.15,0.8503,46.40283,11.413568496704102,23.120452880859375,9.349117279052734,130.51830291748047,11.422452926635742,12.624092102050781,13.483219146728516,13.561023712158203,2.6498794555664062,15.24505615234375,12.841381072998047,15.013111114501953,5.152950286865234,7.923732757568359,1.8725337982177734,9.79425048828125,2.897441864013672,4.106388092041016,2.794698715209961,9.774497985839844,1.8161354064941406,9.111614227294922,5.0526123046875,2.9400405883789062,28.083709716796875,31.638031005859375,0.0,31.59515380859375,28.404678344726562,29.16571044921875,30.028823852539062,28.319259643554688,0.0,30.127365112304688,27.074050903320312,29.44854736328125,5430.79,0.0,219.682,0.0,296.063,27988.0,41654.5,84.79339362250434,9.894743230607775,10.0,1061.6301964653862,12.356179269154866,103.71975869072809,9544.85,0.0,223.252,0.0,302.107,25109.5,45230.0,9028.89,0.0,317.391,0.01,417.136,31612.5,61440.0,4312.62,0.0,45.3793,0.0,53.321,102.0,5767.5,11070.4,0.0,192.186,0.0,292.607,48227.5,62322.0,6217.67,0.0,222.371,0.0,300.503,34806.0,38139.0,11662.9,0.0,222.239,0.0298801,292.948,27743.5,41321.0,6519.81,0.0,285.036,0.0196077,383.228,30823.5,58658.5,2233.28,0.0,116.268,0.0,153.852,16368.0,21735.0,7004.3,0.0,178.134,0.0,247.431,29128.5,34072.0,9883.68,0.0,218.97,0.0,311.7,37348.5,58932.0,8204.51,0.0,222.135,0.0,306.563,35486.5,54183.5
02/16/2021 01:36:44,1.8016,1.4494,0.8045,0.5203,42.003645,2.0805,1.9513,0.9379,0.6185,41.264905,2.0483,1.548,0.7557,0.5856,45.042035,0.0004,-0.0,-0.0,0.0001,1.082995,1.5931,1.1846,0.7436,0.4538,41.360205,2.2467,2.128,0.9472,0.6689,47.06255,2.0495,1.7999,0.8782,0.6023,40.467635,1.2934,1.2822,0.9913,0.3894,32.535775,2.0585,1.7396,0.8451,0.5988,8.953635,2.7958,2.8625,1.0239,0.8467,43.56486,2.2367,1.7759,0.794,0.6446,45.11442,2.6878,2.7612,1.0273,0.8143,46.48674,11.413568496704102,23.120452880859375,9.349117279052734,130.51830291748047,11.422452926635742,12.624092102050781,13.483219146728516,13.561023712158203,2.6498794555664062,15.24505615234375,12.841381072998047,15.013111114501953,5.152950286865234,7.923732757568359,1.8725337982177734,9.79425048828125,2.897441864013672,4.106388092041016,2.794698715209961,9.774497985839844,1.8161354064941406,9.111614227294922,5.0526123046875,2.9400405883789062,28.083709716796875,31.638031005859375,0.0,31.59515380859375,28.404678344726562,29.16571044921875,30.028823852539062,28.319259643554688,0.0,30.127365112304688,27.074050903320312,29.44854736328125,5430.79,0.0,219.682,0.0,296.063,27988.0,41654.5,85.24335394965277,10.307220877541436,10.0,1154.1221438937716,12.363814518186782,103.71473676893446,9544.85,0.0,223.252,0.0,302.107,25109.5,45230.0,9028.89,0.0,317.391,0.0,417.136,31612.5,61440.0,4312.62,0.0,45.3793,0.0,53.321,102.0,5767.5,11070.4,0.0,192.186,0.0,292.607,48227.5,62322.0,6217.67,0.0,222.371,0.0,300.503,34806.0,38140.5,11662.9,0.0,222.239,0.0,292.963,27743.5,41334.5,6519.81,0.0,285.046,0.01,383.243,30823.5,58661.0,2233.28,0.0,116.268,0.0,153.852,16368.0,21738.0,7004.3,0.0,178.134,0.0,247.463,29177.5,34128.5,9883.68,0.0,218.97,0.0,311.708,37358.0,58932.0,8204.51,0.0,222.135,0.0,306.571,35493.5,54227.0
02/16/2021 01:39:44,1.6091,1.301,0.8085,0.4652,42.026905,2.6174,2.5428,0.9715,0.7838,41.304095,1.9216,1.4423,0.7506,0.5488,45.069475,0.0002,-0.0,-0.0,0.0,1.082995,1.638,1.2564,0.767,0.4691,41.38366,2.1715,2.0957,0.9651,0.6491,47.095005,2.006,1.7501,0.8724,0.589,40.497085,1.2843,1.2262,0.9548,0.3837,32.55496,2.0384,1.7369,0.8521,0.594,8.983335,2.6432,2.7557,1.0426,0.8037,43.605045,2.1467,1.6821,0.7836,0.6174,45.14529,2.4382,2.4678,1.0121,0.7365,46.523565,11.413568496704102,23.120452880859375,9.349117279052734,130.51830291748047,11.422452926635742,12.624092102050781,13.483219146728516,13.561023712158203,2.6498794555664062,15.287113189697266,12.841381072998047,15.013111114501953,5.152950286865234,7.923732757568359,1.8725337982177734,9.79425048828125,2.897441864013672,4.106388092041016,2.794698715209961,9.774497985839844,1.8161354064941406,9.111614227294922,5.0526123046875,2.9400405883789062,28.083709716796875,31.638031005859375,0.0,31.59515380859375,28.404678344726562,29.16571044921875,30.028823852539062,28.319259643554688,0.0,30.127365112304688,27.074050903320312,29.44854736328125,5430.79,0.0,219.682,0.0,296.063,27988.0,41654.5,85.6932640923394,10.683507527245416,10.0,1250.9624064127604,12.353240405188666,103.71426031324599,9544.85,0.0,223.252,0.0,302.107,25109.5,45230.0,9028.89,0.0,317.391,0.0,417.136,31612.5,61440.5,4312.62,0.0,45.3793,0.0,53.321,102.0,5767.5,11070.4,0.0,192.186,0.0,292.615,48231.0,62323.5,6217.67,0.0,222.371,0.0,300.503,34806.0,38140.5,11662.9,0.0,223.669,0.026979,294.597,27863.0,41480.0,6519.81,0.0,285.059,0.0125,383.293,30837.5,58689.0,2233.28,0.0,116.268,0.0,153.852,16368.0,21747.5,7017.67,0.404982,178.686,0.029085,248.086,29218.0,34190.5,9883.68,0.0,218.97,0.0,311.708,37361.0,58932.0,8204.51,0.0,222.135,0.0,306.581,35498.0,54248.0
02/16/2021 01:42:44,1.952,1.6451,0.8428,0.5686,42.055335,2.2285,2.0607,0.9247,0.6608,41.337135,2.0313,1.5324,0.7544,0.5807,45.09851,0.0004,-0.0,-0.0,0.0001,1.083,1.6495,1.2678,0.7686,0.4726,41.40729,2.1759,2.041,0.938,0.6469,47.12735,1.604,1.358,0.8466,0.4684,40.520505,1.2742,1.1624,0.9123,0.3774,32.57383,2.0494,1.7303,0.8443,0.5962,9.013145,2.9399,3.0927,1.052,0.8958,43.649835,2.0354,1.5948,0.7835,0.5855,45.174565,2.2507,2.2247,0.9884,0.6766,46.557395,11.413568496704102,23.120452880859375,9.349117279052734,130.51830291748047,11.422452926635742,12.624092102050781,13.499067306518555,13.561023712158203,2.6498794555664062,15.287113189697266,12.841381072998047,15.013111114501953,5.152950286865234,7.923732757568359,1.8725337982177734,9.79425048828125,2.897441864013672,4.106388092041016,2.794698715209961,9.774497985839844,1.8161354064941406,9.155147552490234,5.0526123046875,2.9400405883789062,28.083709716796875,31.638031005859375,0.0,31.59515380859375,28.404678344726562,29.16571044921875,30.028823852539062,28.319259643554688,0.0,30.127365112304688,27.074050903320312,29.44854736328125,5430.79,0.0,219.682,0.0,296.063,27988.0,41654.5,85.88818071153429,11.025491529040867,10.0,7590.980715942383,12.350976912180583,103.71329752604167,9544.85,0.0,223.252,0.0,302.107,25109.5,45230.0,9028.89,0.0,317.391,0.0,417.136,31612.5,61440.5,4312.62,0.0,45.3793,0.0,53.321,102.0,5767.5,11070.4,0.0,192.186,0.0,292.617,48231.5,62323.5,6217.67,0.0,222.371,0.0,300.508,34806.0,38154.5,11662.9,0.0,223.764,0.0313999,294.752,27883.5,41505.0,6519.81,0.0,285.084,0.0129057,383.456,30842.5,58772.0,2233.28,0.0,116.67,0.0236458,154.602,16481.0,21912.5,7052.35,0.38528,178.876,0.0316467,248.327,29232.5,34207.5,9883.68,0.0,218.98,0.01,311.718,37361.5,58932.0,8204.51,0.0,222.135,0.0,306.581,35498.0,54251.5
02/16/2021 01:45:44,1.7981,1.5274,0.8495,0.5244,42.110855,2.2844,2.2049,0.9652,0.6825,41.40102,2.05,1.6038,0.7823,0.5899,45.15743,0.0006,-0.0,-0.0,0.0001,1.08301,1.7158,1.3249,0.7722,0.4922,41.456395,2.3129,2.2164,0.9583,0.6908,47.194795,2.2292,1.9864,0.8911,0.6575,40.58388,1.7714,1.6964,0.9577,0.5298,32.62347,2.9278,2.6166,0.8937,0.8612,9.088045,3.0778,3.193,1.0374,0.9349,43.74806,2.078,1.645,0.7916,0.5991,45.23597,2.2266,2.274,1.0213,0.6742,46.62357,11.413568496704102,23.120452880859375,9.349117279052734,130.51830291748047,11.422452926635742,12.624092102050781,13.499067306518555,13.561023712158203,2.6498794555664062,15.287113189697266,12.841381072998047,15.013111114501953,5.152950286865234,7.923732757568359,1.8725337982177734,9.79425048828125,2.897441864013672,4.106388092041016,2.794698715209961,9.774497985839844,1.8161354064941406,9.155147552490234,5.0526123046875,2.9400405883789062,28.083709716796875,31.638031005859375,0.0,31.59515380859375,28.404678344726562,29.16571044921875,30.028823852539062,28.319259643554688,0.0,30.127365112304688,27.074050903320312,29.44854736328125,5430.79,0.0,219.682,0.0,296.063,27988.0,41654.5,84.81424848768447,11.067717817094591,10.0,2458.2138400607637,12.356759595870972,103.71025144788953,9544.85,0.0,223.252,0.0,302.107,25109.5,45230.0,9028.89,0.0,317.391,0.0,417.136,31612.5,61440.5,4312.62,0.0,45.3793,0.0,53.321,102.0,5767.5,11070.4,0.0,192.186,0.0,292.625,48233.5,62323.5,6217.67,0.0,222.371,0.0,300.508,34806.0,38157.5,11662.9,0.0,224.167,0.0310063,295.328,27940.0,41550.5,6519.81,0.0,285.189,0.026096,383.695,30857.5,58899.0,2233.28,0.0,117.305,0.025389,155.521,16574.0,22115.0,7083.79,0.378607,179.009,0.0266151,248.472,29263.0,34212.0,9883.68,0.0,218.98,0.0,311.723,37362.0,58932.0,8204.51,0.0,222.135,0.0,306.591,35499.5,54272.5
02/16/2021 01:48:44,1.8298,1.5202,0.8308,0.5314,42.137425,1.9253,1.846,0.9588,0.5744,41.42974,2.0346,1.593,0.783,0.5855,45.186705,0.0002,0.0,0.0,0.0,1.08301,1.5518,1.218,0.7849,0.4465,41.47872,2.2682,2.1606,0.9526,0.6767,47.22863,1.595,1.5304,0.9595,0.4773,40.607745,1.9832,1.9874,1.0021,0.5988,32.65341,3.0538,2.7033,0.8852,0.8967,9.13288,3.281,3.4231,1.0433,0.9978,43.79795,2.0166,1.6395,0.813,0.5842,45.26518,2.4279,2.4795,1.0213,0.7352,46.66033,11.413568496704102,23.120452880859375,9.349117279052734,130.51830291748047,11.422452926635742,12.624092102050781,13.499067306518555,13.624885559082031,2.6498794555664062,15.287113189697266,12.841381072998047,15.013111114501953,5.152950286865234,7.923732757568359,1.8725337982177734,9.79425048828125,2.897441864013672,4.106388092041016,2.794698715209961,9.898025512695312,1.8161354064941406,9.155147552490234,5.0526123046875,2.9400405883789062,28.083709716796875,31.638031005859375,0.0,31.59515380859375,28.404678344726562,29.16571044921875,30.028823852539062,28.319259643554688,0.0,30.127365112304688,27.074050903320312,29.44854736328125,5430.79,0.0,219.682,0.0,296.063,27988.0,41654.5,85.59573351542154,11.193504842122396,10.0,7553.855843777127,12.349736584557427,103.70494486490885,9544.85,0.0,223.252,0.0,302.107,25109.5,45230.0,9028.89,0.0,317.391,0.0,417.136,31612.5,61440.5,4312.62,0.0,45.3793,0.0,53.321,102.0,5767.5,11070.4,0.0,192.196,0.01,292.635,48234.0,62323.5,6217.67,0.0,222.371,0.0,300.508,34806.0,38157.5,11662.9,0.0,224.38,0.053405,295.588,27954.5,41564.0,6519.81,0.0,285.712,0.0209317,384.404,30921.0,59000.5,2233.28,0.0,117.305,0.0,155.638,16630.0,22175.0,7117.39,0.369139,179.104,0.0474537,248.581,29272.5,34220.5,9883.68,0.0,219.521,0.0285013,312.41,37395.0,59000.5,8204.51,0.0,222.135,0.0,306.596,35501.0,54287.0
02/16/2021 01:51:44,1.8663,1.5844,0.849,0.5441,42.16463,1.915,1.8337,0.9575,0.5711,41.458295,2.0025,1.5765,0.7873,0.5768,45.215545,0.0002,-0.0,-0.0,0.0,1.08301,1.5954,1.2532,0.7855,0.4591,41.501675,2.2599,2.1726,0.9614,0.6756,47.26241,2.2408,1.8796,0.8388,0.6534,40.640415,1.9582,1.9696,1.0058,0.5917,32.682995,2.8085,2.5214,0.8978,0.827,9.17423,3.1616,3.2354,1.0233,0.9571,43.845805,2.1933,1.8238,0.8315,0.638,45.29708,2.0799,2.1304,1.0243,0.6303,46.691845,11.413568496704102,23.120452880859375,9.349117279052734,130.51830291748047,11.422452926635742,12.624092102050781,13.499067306518555,13.624885559082031,2.6498794555664062,15.287113189697266,12.841381072998047,15.013111114501953,5.152950286865234,7.923732757568359,1.8725337982177734,9.79425048828125,2.897441864013672,4.106388092041016,2.794698715209961,9.898025512695312,1.8161354064941406,9.207508087158203,5.0526123046875,2.9400405883789062,28.083709716796875,31.638031005859375,0.0,31.59515380859375,28.404678344726562,29.16571044921875,30.028823852539062,28.319259643554688,0.0,30.127365112304688,27.074050903320312,29.44854736328125,5430.79,0.0,219.682,0.0,296.063,27988.0,41654.5,84.4890502081977,11.029469050301445,10.0,2723.847435506185,12.351365343729656,103.69969151814779,9544.85,0.0,223.252,0.0,302.107,25109.5,45230.0,9028.89,0.0,317.466,0.015,417.233,31612.5,61458.5,4312.62,0.0,45.3793,0.0,53.321,102.0,5767.5,11070.4,0.0,192.196,0.0,292.635,48234.0,62323.5,6217.67,0.0,222.371,0.0,300.508,34806.0,38159.5,11662.9,0.0,224.38,0.0,295.616,27959.0,41566.0,6519.81,0.0,285.745,0.0109158,384.579,30958.5,59063.5,2233.28,0.0,117.305,0.0,155.651,16639.0,22185.0,7147.74,0.37001,179.404,0.0299843,248.922,29310.0,34239.5,9883.68,0.0,219.521,0.0,312.41,37395.5,59000.5,8204.51,0.0,222.135,0.0,306.606,35502.5,54300.5
02/16/2021 01:54:44,2.4319,2.0785,0.8547,0.7096,42.20011,1.9318,1.8319,0.9483,0.5749,41.48704,1.99,1.5367,0.7722,0.5713,45.24411,0.0003,-0.0,-0.0,0.0001,1.083015,1.5404,1.1711,0.7603,0.4409,41.52372,2.2965,2.1086,0.9182,0.6803,47.296425,2.5052,2.0766,0.8289,0.7286,40.676845,1.7116,1.7616,1.0292,0.5196,32.708975,2.7764,2.6427,0.9518,0.827,9.21558,3.3589,3.5095,1.0448,1.0212,43.896865,2.1841,1.8205,0.8335,0.6356,45.32886,2.0803,2.1082,1.0134,0.629,46.723295,11.413568496704102,23.120452880859375,9.349117279052734,130.51830291748047,11.422452926635742,12.624092102050781,13.499067306518555,13.624885559082031,2.6498794555664062,15.306900024414062,12.841381072998047,15.013111114501953,5.152950286865234,7.923732757568359,1.8725337982177734,9.79425048828125,2.897441864013672,4.106388092041016,2.794698715209961,9.898025512695312,1.8161354064941406,9.207508087158203,5.0526123046875,2.9400405883789062,28.083709716796875,31.638031005859375,0.0,31.59515380859375,28.404678344726562,29.16571044921875,30.028823852539062,28.319259643554688,0.0,30.127365112304688,27.074050903320312,29.44854736328125,5430.79,0.0,219.682,0.0,296.063,27988.0,41654.5,85.95164985656739,11.107824405034384,10.0,978.8096483018663,12.354897922939724,103.69253654479981,9544.85,0.0,223.252,0.0,302.107,25109.5,45230.0,9028.89,0.0,317.559,0.0154167,417.376,31612.5,61525.5,4312.62,0.0,45.3793,0.0,53.321,102.0,5767.5,11070.4,0.0,192.196,0.0,292.635,48234.0,62323.5,6217.67,0.0,222.371,0.0,300.543,34822.5,38174.5,11662.9,0.0,224.38,0.0,295.631,27966.5,41569.5,6519.81,0.0,285.745,0.0,384.609,30968.5,59083.5,2233.28,0.0,117.305,0.0,155.651,16639.0,22186.0,7150.27,0.3612,179.702,0.0372604,249.27,29354.0,34273.0,9883.68,0.0,219.521,0.0,312.41,37396.0,59000.5,8204.51,0.0,222.135,0.0,306.606,35502.5,54300.5
02/16/2021 01:57:44,2.2359,1.9045,0.8518,0.6524,42.267515,2.1752,1.9285,0.8866,0.6392,41.547685,2.798,2.2943,0.82,0.8117,45.322035,0.0001,-0.0001,-1.0,0.0,1.08302,1.6776,1.2779,0.7617,0.4803,41.570075,2.632,2.5019,0.9506,0.785,47.368635,1.894,1.6535,0.873,0.5562,40.730985,1.5278,1.615,1.0571,0.4666,32.760515,2.3107,2.0233,0.8756,0.6773,9.28685,3.1245,3.2519,1.0408,0.9497,43.98967,1.9845,1.5941,0.8033,0.5737,45.38753,2.272,2.2918,1.0087,0.6862,46.78996,11.413568496704102,23.120452880859375,9.349117279052734,130.51830291748047,11.422452926635742,12.624092102050781,13.499067306518555,13.624885559082031,2.6498794555664062,15.306900024414062,12.841381072998047,15.013111114501953,5.152950286865234,7.923732757568359,1.8759746551513672,9.79425048828125,2.897441864013672,4.106388092041016,2.794698715209961,9.898025512695312,1.8161354064941406,9.207508087158203,5.0526123046875,2.9400405883789062,28.083709716796875,31.638031005859375,0.0,31.59515380859375,28.404678344726562,29.16571044921875,30.028823852539062,28.319259643554688,0.0,30.127365112304688,27.074050903320312,29.44854736328125,5430.79,0.0,219.682,0.0,296.063,27988.0,41654.5,86.4340741051568,11.324844551086425,10.0,9409.446470133464,12.363624652226767,103.6881984286838,9544.85,0.0,223.252,0.0,302.107,25110.0,45230.0,9028.89,0.0,318.159,0.0230831,418.142,31617.0,61658.5,4312.62,0.0,45.3793,0.0,53.321,102.0,5767.5,11070.4,0.0,192.196,0.0,292.635,48234.0,62323.5,6217.67,0.0,222.371,0.0,300.591,34839.0,38216.0,11662.9,0.0,224.38,0.0,295.682,27972.0,41587.5,6519.81,0.0,285.745,0.0,384.609,30974.5,59083.5,2233.28,0.0,117.305,0.0,155.651,16639.0,22186.0,7191.82,0.381082,179.882,0.090011,249.45,29356.0,34274.5,9883.68,0.0,219.521,0.0,312.42,37396.5,59010.0,8204.51,0.0,222.135,0.0,306.623,35504.5,54314.5
02/16/2021 02:00:44,1.9276,1.6368,0.8491,0.562,42.295615,2.2655,2.1041,0.9288,0.6716,41.581265,2.978,2.3826,0.8001,0.8602,45.365045,0.0002,-0.0001,-0.5,0.0,1.08302,1.7604,1.3351,0.7584,0.5037,41.59526,2.5135,2.4681,0.9819,0.7547,47.40637,2.5338,2.1447,0.8464,0.7397,40.76797,1.3398,1.4538,1.0851,0.4116,32.781095,2.4885,2.2016,0.8847,0.7309,9.323395,3.1514,3.292,1.0446,0.9582,44.03758,1.9869,1.6105,0.8106,0.5753,45.416295,2.3016,2.3463,1.0194,0.6968,46.8248,11.413568496704102,23.120452880859375,9.349117279052734,130.51830291748047,11.422452926635742,12.624092102050781,13.499067306518555,13.624885559082031,2.6498794555664062,15.306900024414062,12.841381072998047,15.013111114501953,5.152950286865234,7.923732757568359,1.8759746551513672,9.79425048828125,2.897441864013672,4.106388092041016,2.794698715209961,9.898025512695312,1.8161354064941406,9.207508087158203,5.0526123046875,2.9400405883789062,28.083709716796875,31.638031005859375,0.0,31.59515380859375,28.404678344726562,29.16571044921875,30.028823852539062,28.319259643554688,0.0,30.127365112304688,27.074050903320312,29.44854736328125,5430.79,0.0,219.682,0.0,296.063,27988.0,41654.5,85.13115950690376,11.152986256281535,10.0,2248.4680806477863,12.350150542789036,103.67964426676433,9544.85,0.0,223.252,0.0,302.107,25110.0,45230.0,9028.89,0.0,319.499,0.0239218,419.759,31645.0,61835.0,4312.62,0.0,45.3793,0.0,53.321,102.0,5767.5,11070.4,0.0,192.196,0.0,292.635,48234.0,62323.5,6217.67,0.0,222.371,0.0,300.596,34839.0,38232.0,11662.9,0.0,224.38,0.0,295.689,27972.0,41588.5,6519.81,0.0,285.745,0.0,384.609,30981.0,59092.5,2233.28,0.0,117.305,0.0,155.661,16645.5,22186.5,7215.3,0.384885,180.154,0.0271831,249.743,29374.5,34286.0,9883.68,0.0,219.531,0.01,312.457,37403.5,59017.0,8204.51,0.0,222.135,0.0,306.623,35504.5,54315.5
02/16/2021 02:03:44,2.2377,1.8627,0.8324,0.6499,42.32811,1.8932,1.7317,0.9147,0.5596,41.609245,3.6134,2.8405,0.7861,1.0405,45.41707,0.0004,-0.0001,-0.25,0.0001,1.083025,1.5501,1.2143,0.7834,0.446,41.61756,2.7952,2.7387,0.9798,0.8389,47.448315,2.5024,2.1352,0.8533,0.7314,40.80454,1.2405,1.3369,1.0777,0.3805,32.80012,1.7264,1.4295,0.828,0.5009,9.34844,2.951,3.0506,1.0338,0.8952,44.08234,2.2765,1.8882,0.8294,0.6619,45.44939,2.29,2.2767,0.9942,0.6896,46.85928,11.413568496704102,23.120452880859375,9.349117279052734,130.51830291748047,11.422452926635742,12.624092102050781,13.499067306518555,13.624885559082031,2.6498794555664062,15.306900024414062,12.841381072998047,15.013111114501953,5.152950286865234,7.923732757568359,1.8817806243896484,9.79425048828125,2.897441864013672,4.106388092041016,2.794698715209961,9.898025512695312,1.8161354064941406,9.207508087158203,5.0526123046875,2.9400405883789062,28.083709716796875,31.638031005859375,0.0,31.59515380859375,28.404678344726562,29.16571044921875,30.028823852539062,28.319259643554688,0.0,30.127365112304688,27.074050903320312,29.44854736328125,5430.79,0.0,219.682,0.0,296.063,27988.0,41654.5,86.53656747606065,11.246442370944553,10.0,3114.9711859809026,12.348231183158028,103.66999147203234,9544.85,0.0,223.252,0.0,302.107,25110.0,45230.0,9028.89,0.0,321.075,0.0267108,421.604,31747.0,62004.5,4312.62,0.0,45.3793,0.0,53.321,102.0,5767.5,11070.4,0.0,192.196,0.0,292.635,48234.0,62323.5,6217.67,0.0,222.371,0.0,300.596,34839.0,38232.0,11662.9,0.0,224.38,0.0,295.689,27972.0,41588.5,6519.81,0.0,285.755,0.01,384.644,30987.5,59141.0,2233.28,0.0,117.305,0.0,155.678,16662.5,22196.5,7230.84,0.38829,180.585,0.0307669,250.258,29407.5,34327.0,9883.68,0.0,219.531,0.0,312.469,37410.0,59027.5,8204.51,0.0,222.135,0.0,306.641,35511.5,54358.5
