"";"CoV1";"Animal";"Time";"O2";"CO2";"HP";"CoV2"
"249";0,126628773010398;"6722";31;90;85;525,57012;0,126893107352458
"250";0,12377313199924;"6722";31;65;60;376,00056;0,123957517034907
"251";0,13089353390427;"6722";31,3333333333333;95;92;556,9869;0,131078229031316
"252";0,122592126448362;"6722";31,3333333333333;73;68;424,104012;0,122818049581364
"253";0,142792911029168;"6722";31,5;100;96;585,6348;0,143102368174708
"254";0,160748904674838;"6722";31,5;78;72;451,330776;0,161064002728462
"255";0,160927737455528;"6722";31,8333333333333;120;111;694,95552;0,161186790001238
"256";0,161767963098411;"6722";31,8333333333333;84;76;484,927632;0,162072050364449
"257";0,1553588257193;"6722";32;94;88;546,733704;0,155677876916794
"258";0,163855904852646;"6722";32;93;85;537,814908;0,164394921302621
"259";0,153449676648666;"6722";32,3333333333333;90;84;524,51928;0,154130849710284
"260";0,153303026245376;"6722";32,3333333333333;77;72;446,443536;0,153999215221074
"261";0,165612442477119;"6722";32,5;94;91;551,437464;0,166452343380618
"262";0,155888050545347;"6722";32,5;91;84;526,400784;0,156378202914394
"263";0,137225292901471;"6722";32,8333333333333;87;84;509,792508;0,137639272356247
"264";0,144792289440977;"6722";32,8333333333333;85;78;491,12592;0,14525339400775
"265";0,156248655611226;"6722";33;95;93;559,20534;0,156621332839799
"266";0,154906184573408;"6722";33;75;67;431,0946;0,15526068754681
"267";0,148162084956678;"6722";33,3333333333333;91;90;536,418792;0,148484607972628
"268";0,148273860506875;"6722";33,3333333333333;93;83;534,247056;0,148613556560345
"269";0,155626467532999;"6722";33,5;84;81;492,353568;0,156036089178071
"270";0,198573959766558;"6722";33,5;75;69;433,8468;0,199050751520781
"271";0,196157103186965;"6722";33,8333333333333;85;84;500,34162;0,196614880277754
"272";0,188204655768161;"6722";33,8333333333333;78;72;450,420048;0,188609100152919
"273";0,198137676379632;"6722";34;102;101;602,621712;0,198382470559321
"274";0,214121670315035;"6722";34;71;65;410,471448;0,214280304321682
"275";NA;"6722";34,3333333333333;99;97;583,74162;NA
"276";NA;"6722";34,3333333333333;78;72;452,241504;NA
"277";NA;"6722";34,5;93;90;545,881356;NA
"278";NA;"6722";34,5;80;75;464,77152;NA
"279";NA;"6722";34,8333333333333;80;77;469,30848;NA
"280";NA;"6722";34,8333333333333;74;70;432,505728;NA
"281";NA;"6722";35;81;79;477,201456;NA
"282";NA;"6722";35;69;66;402,937092;NA
"283";NA;"6722";35,3333333333333;97;94;570,3309;NA
"284";NA;"6722";35,3333333333333;62;58;360,611592;NA
"285";NA;"6722";35,5;93;91;547,742844;NA
"286";NA;"6722";35,5;53;49;306,938688;NA
"287";NA;"6722";35,8333333333333;100;98;589,3044;NA
"288";NA;"6722";35,8333333333333;56;53;327,39504;NA
"289";0,111593749698179;"6715";36;96;93;564,291072;0,112142978734535
"290";0,114578470448871;"6715";36;71;66;411,892584;0,11517960243915
"291";0,113166108963086;"6715";36,3333333333333;91;88;534,445548;0,113675790814219
"292";0,108949347753266;"6715";36,3333333333333;81;77;472,337568;0,109373358964426
"293";0,102199199640224;"6715";36,5;84;80;491,512896;0,102525269398549
"294";0,11353230436596;"6715";36,5;68;64;396,643728;0,114103991825777
"295";0,118522063132678;"6715";36,8333333333333;78;76;457,185456;0,119314917482603
"296";0,117770528403088;"6715";36,8333333333333;68;65;398,004816;0,118548483602641
"297";0,114050300164324;"6715";37;99;97;583,081092;0,115001303197085
"298";0,117419189824017;"6715";37;67;63;390,58722;0,118531581131516
"299";0,121238275640998;"6715";37,3333333333333;95;93;559,99764;0,122661252236542
"300";0,11508168445537;"6715";37,3333333333333;56;53;326,274144;0,116188870650073
"301";0,115737169962766;"6715";37,5;95;92;558,09612;0,117030359562689
"302";0,117197358227437;"6715";37,5;56;53;326,928;0,118754440713168
